time,x_pos,y_pos,speed,speed_x,speed_y,acceleration,acceleration_x,acceleration_y,angle,acc_diff,gyroscope_z
48,132.36840728215412,116.29708890595859,8.508107290811141,-2.919849234829366,-7.991393502876708,-0.3746927091888601,0.12858867228940782,0.3519368972957155,249.92899917309896,0.3746927091888601,1.0960790667677807
49,124.14944326134498,115.9155195051022,8.23982622750669,-0.04156967484275398,-8.239721367961454,-0.26828106330445145,0.0013534698742559482,0.26827764917537683,269.71094329395805,0.10641164588440866,0.34526005735452614
50,115.15799938119213,115.92603273968875,8.991443880152849,0.010513227400013824,-8.991437733865911,0.7516176526461589,0.0008788274058603525,-0.7516171388624082,270.06699298848594,1.0198987159506103,0.006214239470231142
51,107.43496363525684,115.93506288964015,7.723035745935294,0.009030143778637425,-7.723030466694901,-1.2684081342175544,-0.001483083621360428,1.2684072671710098,270.0669929884858,2.0200257868637133,-1.7763568394002505e-15
52,102.20190477486543,115.9411816372115,5.233058860391412,0.006118743388744464,-5.233055283226082,-2.489976885543882,-0.002911400389906679,2.4899751834688195,270.06699298848594,1.2215687513263278,1.7763568394002505e-15
53,99.04652978852967,115.94487105549426,3.155374986335757,0.0036894157607809046,-3.155372829414097,-2.077683874055655,-0.0024293276279542635,2.0776824538119847,270.0669929884858,0.4122930114882273,-1.7763568394002505e-15
54,93.3446514459135,116.13943878632224,5.715726344533816,0.2219101557218435,-5.711416945766208,2.5603513581980586,0.09940433364934048,-2.5584209692461433,272.2250385936783,4.6380352322537135,0.03766500121880245
55,87.39511368168502,119.63341908480078,7.302555842409635,4.769153951810064,-5.5301439778224175,1.5868294978758195,1.036326778453785,-1.20168825557564,310.7742333211873,0.9735218603222391,0.6728103719874703
56,86.24901150166711,127.35085090529154,7.92860425771131,7.916157649919442,-0.4440873078796729,0.6260484153016748,0.6250656220090972,-0.035065459987267684,356.7891383540864,0.9607810825741447,0.8031115978165992
57,86.24578725034316,137.20416295133032,9.851699920376788,9.85169939293511,-0.0032237236233284595,1.923095662665478,1.9230955597065156,-0.0006292851962362748,359.98125138171866,1.2970472473638033,0.05571288242798733
58,86.24221908322515,148.10848166394106,10.902534629051756,10.902534045350343,-0.0035675831300073244,1.0508347086749676,1.0508346524152332,-0.0003438595066788647,359.98125138171866,0.8722609539905104,0.0
59,86.23870083856501,158.86023734531892,10.749996559047776,10.749995983512969,-0.0035176688427857377,-0.15253807000397934,-0.15253806183737498,4.9914287250636794e-05,359.9812513817185,1.203372778678947,-2.6645352591003757e-15
60,86.23566315597753,168.1433953326663,9.281639146053655,9.28163864913197,-0.003037185421823017,-1.4683574129941217,-1.4683573343809988,0.000480483420934077,359.98125138171866,1.3158193429901424,2.6645352591003757e-15
61,86.2334241808245,174.98570340032867,6.841188580085864,6.8411882138213596,-0.0022386087087195587,-2.440450565967791,-2.44045043531061,0.0007985767131281893,359.9812513817185,0.9720931529736694,-2.6645352591003757e-15
62,86.23199020723428,179.36792669208106,4.3815063049572505,4.381506070379558,-0.0014337388973692028,-2.459682275128613,-2.459682143441802,0.0008048698113321276,359.98125138171866,0.019231709160822064,2.6645352591003757e-15
63,86.231145430752,181.9495636219279,2.581214541605706,2.5812144034122837,-0.0008446382210081574,-1.8002917633515443,-1.800291666967274,0.0005891006763610452,359.98125138171866,0.6593905117770689,0.0
64,86.23066540656272,183.41651754431675,1.4667139102942253,1.4667138317690924,-0.0004799456255806883,-1.114500631311481,-1.1145005716431915,0.0003646925954343468,359.9812513817185,0.6857911320400634,-2.6645352591003757e-15
65,86.23039366098229,184.24697203815538,0.8303186210484144,0.8303185765947008,-0.0002717011049054477,-0.6363952892458109,-0.6363952551743915,0.00020824452067133247,359.98125138171866,0.47810534206567,2.6645352591003757e-15
66,86.23039366098229,184.24697203815538,0.0,0.0,-0.0,-0.8303186210484144,-0.8303185765947008,0.0002717011049054477,359.98125138171866,0.19392333180260346,0.0
67,86.23012335521715,185.07302645642562,0.825919265387665,0.8259192211694848,-0.00027026152525060586,0.825919265387665,0.8259192211694848,-0.00027026152525060586,359.98125138171866,1.6562378864360794,0.0
68,86.23,185.45,0.0,0.0,-0.0,0.0,0.0,-0.0,359.98125138171866,0.825919265387665,0.0
69,86.23,185.45,0.0,0.0,-0.0,0.0,0.0,-0.0,359.98125138171866,0.0,0.0
70,86.23,185.45,0.0,0.0,-0.0,0.0,0.0,-0.0,359.98125138171866,0.0,0.0
71,86.23,185.45,0.0,0.0,-0.0,0.0,0.0,-0.0,359.98125138171866,0.0,0.0
72,86.23,185.45,0.0,0.0,-0.0,0.0,0.0,-0.0,359.98125138171866,0.0,0.0
73,86.23,185.45,0.0,0.0,-0.0,0.0,0.0,-0.0,359.98125138171866,0.0,0.0
74,86.23,185.45,0.0,0.0,-0.0,0.0,0.0,-0.0,359.98125138171866,0.0,0.0
75,86.23,185.45,0.0,0.0,-0.0,0.0,0.0,-0.0,359.98125138171866,0.0,0.0
76,86.23,185.45,0.0,0.0,-0.0,0.0,0.0,-0.0,359.98125138171866,0.0,0.0
77,86.23,185.45,0.0,0.0,-0.0,0.0,0.0,-0.0,359.98125138171866,0.0,0.0
78,86.23,185.45,0.0,0.0,-0.0,0.0,0.0,-0.0,359.98125138171866,0.0,0.0
79,86.23,185.45,0.0,0.0,-0.0,0.0,0.0,-0.0,359.98125138171866,0.0,0.0
80,86.59565201781331,188.02362766383982,2.5997580481374447,2.5927923399107695,0.19018357172861491,2.5997580481374447,2.5927923399107695,0.19018357172861491,4.1951821426481075,2.5997580481374447,0.07354696622928916
81,89.13331590908462,192.20954599895924,5.092909992483937,4.334937309410436,2.6732098150022106,2.4931519443464927,2.1220986425298323,1.3086267492955126,31.660736485929046,0.10660610379095203,0.47936435417568135
82,95.80091549285855,194.8427720144328,7.01065346031068,1.9190814291184757,6.742876864438405,1.9177434678267424,0.5249590349537078,1.8444939739702626,74.11318571541923,0.5754084765197502,0.7409350145903335
83,105.18029902051966,195.86535577626913,9.383368507477307,1.0168156308088698,9.328112913127697,2.3727150471666274,0.2571159542004448,2.358742902723085,83.77900689455662,0.45497157933988497,0.16870040448494808
84,116.5580992954842,196.8927338292754,11.380206283038056,1.023434365190038,11.33409357402024,1.9968377755607492,0.17957779941691315,1.9887465690386443,84.84035718795819,0.37587727160587825,0.018524057136865224
85,129.39217641822378,197.42368067728813,12.83528012677636,0.5306483448507934,12.82430615148154,1.4550738437383028,0.06015704520578602,1.4538297770521376,87.63054813025306,0.5417639318224463,0.04869801870236867
86,143.136061705633,197.4573563533369,13.743885287409219,0.03367557496115805,13.743844031024022,0.9086051606328596,0.002226284675485292,0.9086024331825269,89.85961245977903,0.5464686831054433,0.038904511788987906
87,157.37937406960964,197.4922557404462,14.243312363976639,0.034899282348325025,14.243269608411595,0.4994270765674198,0.001223707387166975,0.4994255773875723,89.85961245977903,0.40917808406543976,0.0
88,171.87495766837378,197.526321413205,14.495583598764135,0.03366075357372518,14.49554451624459,0.25227123478749647,0.0005858087609970574,0.25227055462202425,89.86695114169368,0.24715584177992334,0.00012808416216714136
89,186.49203312151678,197.560264379214,14.617075453143011,0.0339428744930796,14.617036043061093,0.12149185437887589,0.0002821209193544238,0.12149152681650209,89.86695114169368,0.13077938040862058,0.0
90,201.16620887582656,197.59433994039142,14.674175754309763,0.03407546930400694,14.674136190275876,0.05710030116675213,0.00013259481092733688,0.05710014721478317,89.86695114169368,0.06439155321212375,0.0
91,215.86690646002668,197.63155508715954,14.700697584200137,0.039823725040498324,14.70064364349506,0.026521829890373994,7.18467987709844e-05,0.026521732574842125,89.84478735468153,0.03057847127637814,-0.00038683105807257867
92,230.57985453698,197.67141214464354,14.712948076953332,0.039856911238025275,14.71289409129799,0.012250492753194564,3.3186197608552626e-05,0.012250447802931974,89.84478735468186,0.01427133713717943,5.551115123125783e-15
93,243.90067669446023,197.7040318333688,13.320822157480197,0.03153709756496381,13.320784825328143,-1.3921259194731341,-0.003295863455431351,-1.3921220179829792,89.86435189545998,1.4043764122263287,0.0003414656532190197
94,256.0148141054463,197.73271218054467,12.114137410986075,0.028680266798030322,12.114103460617661,-1.2066847464941226,-0.0028568307669334892,-1.206681364710483,89.86435189545998,0.18544117297901153,0.0
95,266.53289201899713,197.75761384014697,10.51807791355084,0.024901589814355043,10.518048436204822,-1.5960594974352347,-0.0037786769836752796,-1.5960550244128386,89.86435189545998,0.38937475094111207,0.0
96,276.3035442804434,197.78074596169108,9.770652261446255,0.023132056715398194,9.770624878791374,-0.7474256521045852,-0.0017695330989568499,-0.7474235574134496,89.86435189545998,0.8486338453306495,0.0
97,283.9610184235975,197.79887511191163,7.657474143154106,0.01812909941284889,7.657452682767826,-2.113178118292149,-0.005002957302549305,-2.113172196023546,89.86435189545998,1.3657524661875637,0.0
98,289.05430914990677,197.87560661577396,5.099309286284579,0.07810060816539674,5.098711159910153,-2.558164856869527,-0.039180645827119026,-2.557864795471969,89.12242816787506,0.444986738577378,-0.012949011845026392
99,292.0765810688523,198.37846340364604,3.0684025370408774,0.35243199993799174,3.048095440556053,-2.0309067492437016,-0.23326682815670868,-2.017465938003744,83.40453850585165,0.5272581076258254,-0.09979600086805429
100,297.08609138944007,200.53306998339227,5.59107262295478,2.3565335376980268,5.070191590153065,2.5226700859139024,1.0632587095357702,2.287650602465592,65.07184539932486,4.553576835157604,-0.31996585546656003
101,301.35257561875073,206.77986980291743,7.76534753955128,6.932734692296628,3.49825843760033,2.1742749165965005,1.9411457205365399,0.9795022739041482,26.77551482229446,0.3483951693174019,-0.6683970600013602
102,303.21653601039264,215.92201465263742,9.202863195851577,9.066105211525548,1.5806414188894369,1.437515656300297,1.4161536367408456,0.24690107179627874,9.889897233538075,0.7367592602962034,-0.29470962315646476
103,304.43852267768426,226.74204107210517,10.798207433556453,10.723333447831804,1.2694107076614256,1.5953442377048752,1.5842822366815745,0.18754474483007125,6.751162168113652,0.15782858140457812,-0.054781261239455814
104,305.3914205966723,238.20146908940765,11.471046885239321,11.431150204012168,0.9558878891749388,0.6728394516828686,0.6704992937714415,0.056068037177178905,4.780028023827117,0.9225047860220066,-0.03440278081628101
105,306.537887178236,249.2399709072129,11.061700022921448,11.002488628574303,1.143001039016818,-0.4093468623178733,-0.4071556983521858,-0.04229764755671192,5.930936191788693,1.082186314000742,0.02008713691902543
106,306.7935045873242,258.7673429787482,9.527717536650696,9.524290181621671,0.2555347226234447,-1.5339824862707516,-1.5334306749299418,-0.04114162574935175,1.5368651416575052,1.1246356239528783,-0.07669100739135407
107,306.9841021884128,265.8712967665241,7.104211379081941,7.101655819001189,0.1905359470648398,-2.423506157568755,-2.422634362620483,-0.06499877555860484,1.5368651416575052,0.8895236712980035,0.0
108,307.1075884117877,270.4738752841509,4.602745408381834,4.60108968731726,0.12344627836759363,-2.5014659707001075,-2.5005661316839283,-0.06708966869724618,1.5368651416575052,0.07795981313135236,0.0
109,307.1807874285973,273.20214903867935,2.7283726824804795,2.7273912195227057,0.07317533857916189,-1.8743727259013543,-1.8736984677945545,-0.05027093978843175,1.5368651416575052,0.6270932447987532,0.0
110,307.2224266287563,274.75412530700646,1.5520325434107936,1.5514742390191691,0.04162573081721036,-1.176340139069686,-1.1759169805035365,-0.03154960776195153,1.5368651416575052,0.6980325868316684,0.0
111,307.2461586640718,275.63866572728597,0.8845724939569425,0.884254291410106,0.023724358537509295,-0.6674600494538511,-0.6672199476090631,-0.017901372279701063,1.5368651416575052,0.5088800896158349,0.0
112,307.2461586640718,275.63866572728597,0.0,0.0,0.0,-0.8845724939569425,-0.884254291410106,-0.023724358537509295,1.5368651416575052,0.21711244450309142,0.0
113,307.2686705702158,276.47772949308444,0.8390941904799157,0.8387923476007052,0.022504624050242773,0.8390941904799157,0.8387923476007052,0.022504624050242773,1.5368651416575052,1.7236666844368582,0.0
114,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.8390941904799157,0.0
115,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
116,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
117,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
118,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
119,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
120,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
121,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
122,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
123,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
124,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
125,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
126,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
127,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
128,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
129,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
130,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
131,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
132,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
133,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
134,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
135,307.28,276.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5368651416575052,0.0,0.0
136,307.80800656779167,279.4454644984585,2.599758048137452,2.5813056882100325,0.30919711006085376,2.599758048137452,2.5813056882100325,0.30919711006085376,6.830528901056099,2.599758048137452,0.09239186209500637
137,311.0574424545936,283.10482706093904,5.101427968941231,3.778750727293763,3.4271869314749543,2.5016699208037796,1.8530472428973963,1.6806452059387034,42.20686419902413,0.09808812733367223,0.6174335282390314
138,317.91441208694266,284.4996536721185,7.064683632410176,0.7841117331112581,7.021034369381872,1.9632556634689449,0.21790243992821856,1.9511256563369301,83.6275917596066,0.5384142573348347,0.7229280745037231
139,327.4702798477741,284.7431849982702,9.40096324897035,0.23597842455623264,9.398001074251646,2.336279616560173,0.058644158969464316,2.3355434719510817,88.56163802778131,0.37302395309122804,0.08611535282538796
140,338.7274424448164,283.2914280155813,11.201845886338173,-2.308786058939201,10.9613346904161,1.800882637367824,-0.37117567668123613,1.7622164709856494,101.89434713070338,0.535396979192349,0.23269967205660946
141,350.05579178156574,278.0446055164833,12.330898932777115,-6.223126400158749,10.645363605721085,1.1290530464389423,-0.5698075913830739,0.9747205191619167,120.3099418825662,0.6718295909288816,0.3214127621329945
142,359.43778696230913,269.1464831860779,12.77553709531579,-9.677224045197748,8.340604465674916,0.4446381625386753,-0.3368048705763985,0.29028533332186257,139.24261119787852,0.6844148839002671,0.3304374157435004
143,365.35875996430747,257.8211758200885,12.624194550333419,-11.712145622263394,4.711255986206272,-0.15134254498237176,0.14040863507055754,-0.0564799178413374,158.08735154991163,0.595980707521047,0.3289027658264132
144,367.3144922884032,245.93120175530834,11.89834478144658,-11.866233715260934,0.8735593585908914,-0.7258497688868388,0.7238908569207051,-0.053290845927650474,175.7896379841424,0.5745072239044671,0.3089631834084532
145,367.29133896725705,235.27444073141558,10.480645626166428,-10.480603888186371,-0.02957837409650922,-1.4176991552801521,1.417693509454391,0.004001016489527051,180.16169979509974,0.6918493863933133,0.07630687370191147
146,367.26758942999857,226.85918802949357,8.276158890958163,-8.276125932095985,-0.023356893505467345,-2.204486735208265,2.204477956090387,0.006221480591041872,180.16169979509974,0.786787579928113,0.0
147,367.2483244254916,220.03295476585825,6.713403996018606,-6.713377260650185,-0.018946502146726146,-1.562754894939557,1.5627486714457988,0.004410391358741201,180.16169979509974,0.641731840268708,0.0
148,367.12307759971435,212.0539162703771,7.865200000000001,-7.863102097914511,-0.18164921627255073,1.1517960039813948,-1.1514887829013445,-0.026601083434505936,181.32338133832877,2.714550898920952,0.02027516778899585
149,363.2530998750272,205.9539819002307,7.713770572986248,-5.453300166685094,-5.455618548313373,-0.15142942701375262,0.10705401616001596,0.10709952842904805,225.0121765945894,1.3032254309951474,0.7625133234514276
150,355.6854846875334,204.37833203807148,7.633158215852027,-1.1689510651187858,-7.543119895347478,-0.08061235713422121,0.012345073699388202,0.07966147926125838,261.1909917431514,0.0708170698795314,0.6314394438128086
151,345.44671453707684,203.42460035796702,10.233158215852027,-0.9491650959072788,-10.189043757456888,2.6000000000000005,-0.24116007954768542,-2.5887915744672374,264.6779444538547,2.6806123571342217,0.060858805663113635
152,334.7123997998269,202.82266525853413,10.73368362567335,-0.6008227946709226,-10.716854769261923,0.5005254098213232,-0.02801713615010624,-0.49974065870084056,266.79116566216646,2.0994745901786773,0.036882667908012756
153,325.26179859157446,202.01591946338655,9.448792856600202,-0.8034962167158602,-9.41456745032199,-1.284890769073149,0.10926315006707428,1.2802366392533875,265.1218522388096,1.7854161788944722,-0.029135015485314497
154,317.49576483418804,202.0510598876281,7.767707110921693,0.03514763616195075,-7.767627591789894,-1.6810857456785087,-0.007606644960013033,1.6810685361626159,270.2592551515014,0.39619497660535963,0.08966459582801889
155,312.27420538688426,201.9250538984791,5.23112908476865,-0.13313508916106603,-5.22943463000988,-2.536578026153043,0.06455729464967343,2.535756383896131,268.541633685557,0.8554922804745342,-0.029978149883662656
156,309.14208015261676,201.48675335469008,3.1583354570460753,-0.36623694881582186,-3.137029384076043,-2.0727936277225747,0.2403587662128823,2.058810599990182,263.34106684896227,0.46378439843046815,-0.09076701426860367
157,303.9620390120033,199.38922340720197,5.691249663387051,-2.3153306025120646,-5.198996723606809,2.5329142063409757,-1.0304474627438223,-2.313834999132123,245.9945910148865,4.60570783406355,-0.3027531169222515
158,299.62651685471235,193.09943298199727,7.905104163636347,-7.052517640188939,-3.5710876176263926,2.2138545002492958,-1.9750844002335997,-1.0000966754408998,206.85566681572467,0.31905970609168,-0.6831030929638588
159,298.9,183.71103188910095,9.437473344443402,-9.434128266181098,-0.2512508394465038,1.5323691808070556,-1.5318260380982542,-0.04079577541232578,181.5255474891833,0.6814853194422401,-0.44209398217119533
